testcase,ruleId,file,line
BenchmarkTest02179,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02179.java,54
BenchmarkTest02180,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02180.java,54
BenchmarkTest02181,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02181.java,52
BenchmarkTest02182,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02182.java,52
BenchmarkTest02184,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02184.java,51
BenchmarkTest02185,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02185.java,53
BenchmarkTest02186,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02186.java,53
BenchmarkTest02187,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02187.java,53
BenchmarkTest02264,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02264.java,57
BenchmarkTest02265,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02265.java,59
BenchmarkTest02266,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02266.java,59
BenchmarkTest02267,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02267.java,57
BenchmarkTest02268,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02268.java,59
BenchmarkTest02269,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02269.java,59
BenchmarkTest02270,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02270.java,59
BenchmarkTest02274,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02274.java,56
BenchmarkTest02275,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02275.java,58
BenchmarkTest02277,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02277.java,55
BenchmarkTest02278,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02278.java,58
BenchmarkTest02280,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02280.java,58
BenchmarkTest02281,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02281.java,56
BenchmarkTest02283,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02283.java,57
BenchmarkTest02284,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02284.java,57
BenchmarkTest02286,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02286.java,57
BenchmarkTest02287,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02287.java,57
BenchmarkTest02288,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02288.java,57
BenchmarkTest02354,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02354.java,68
BenchmarkTest02355,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02355.java,68
BenchmarkTest02356,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02356.java,65
BenchmarkTest02357,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02357.java,66
BenchmarkTest02358,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02358.java,65
BenchmarkTest02359,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02359.java,68
BenchmarkTest02360,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02360.java,68
BenchmarkTest02362,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02362.java,65
BenchmarkTest02364,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02364.java,67
BenchmarkTest02365,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02365.java,67
BenchmarkTest02369,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02369.java,67
BenchmarkTest02449,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02449.java,57
BenchmarkTest02451,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02451.java,53
BenchmarkTest02453,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02453.java,54
BenchmarkTest02454,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02454.java,55
BenchmarkTest02455,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02455.java,55
BenchmarkTest02528,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02528.java,55
BenchmarkTest02529,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02529.java,55
BenchmarkTest02530,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02530.java,57
BenchmarkTest02531,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02531.java,56
BenchmarkTest02532,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02532.java,57
BenchmarkTest02533,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02533.java,57
BenchmarkTest02534,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02534.java,57
BenchmarkTest02535,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02535.java,57
BenchmarkTest02542,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02542.java,55
BenchmarkTest02543,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02543.java,55
BenchmarkTest02544,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02544.java,55
BenchmarkTest02545,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02545.java,55
BenchmarkTest02546,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02546.java,55
BenchmarkTest02625,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02625.java,77
BenchmarkTest02627,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02627.java,79
BenchmarkTest02628,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02628.java,79
BenchmarkTest02629,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02629.java,79
BenchmarkTest02630,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02630.java,79
BenchmarkTest02632,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02632.java,77
BenchmarkTest02634,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02634.java,79
BenchmarkTest02635,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02635.java,79
BenchmarkTest02636,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02636.java,78
BenchmarkTest02640,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02640.java,75
BenchmarkTest02641,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02641.java,76
BenchmarkTest02642,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02642.java,75
BenchmarkTest02643,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02643.java,75
BenchmarkTest02644,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02644.java,75
BenchmarkTest02645,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02645.java,75
BenchmarkTest02647,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02647.java,77
BenchmarkTest02648,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02648.java,77
BenchmarkTest02649,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02649.java,77
BenchmarkTest02650,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02650.java,77
BenchmarkTest02651,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02651.java,77
BenchmarkTest02653,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02653.java,77
BenchmarkTest02654,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02654.java,77
BenchmarkTest02655,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02655.java,77
BenchmarkTest02656,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02656.java,77
BenchmarkTest00194,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00194.java,63
BenchmarkTest00200,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00200.java,66
BenchmarkTest00340,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00340.java,77
BenchmarkTest00341,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00341.java,63
BenchmarkTest00434,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00434.java,53
BenchmarkTest00511,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00511.java,61
BenchmarkTest00600,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00600.java,84
BenchmarkTest00769,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00769.java,58
BenchmarkTest00840,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00840.java,80
BenchmarkTest00841,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00841.java,94
BenchmarkTest00846,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00846.java,75
BenchmarkTest01005,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01005.java,70
BenchmarkTest01010,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01010.java,70
BenchmarkTest01214,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01214.java,58
BenchmarkTest01471,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01471.java,65
BenchmarkTest01624,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01624.java,53
BenchmarkTest01727,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01727.java,75
BenchmarkTest01881,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01881.java,70
BenchmarkTest01963,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01963.java,56
BenchmarkTest01968,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01968.java,56
BenchmarkTest02272,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02272.java,55
BenchmarkTest02273,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02273.java,55
BenchmarkTest02536,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02536.java,53
BenchmarkTest02537,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02537.java,53
BenchmarkTest02638,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02638.java,75
BenchmarkTest02646,java/sql-injection,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02646.java,75
BenchmarkTest00105,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00105.java,77
BenchmarkTest00107,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00107.java,93
BenchmarkTest00110,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00110.java,93
BenchmarkTest00114,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00114.java,77
BenchmarkTest00202,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00202.java,79
BenchmarkTest00206,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00206.java,79
BenchmarkTest00332,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00332.java,81
BenchmarkTest00333,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00333.java,65
BenchmarkTest00334,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00334.java,83
BenchmarkTest00336,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00336.java,66
BenchmarkTest00338,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00338.java,65
BenchmarkTest00343,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00343.java,65
BenchmarkTest00344,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00344.java,65
BenchmarkTest00430,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00430.java,60
BenchmarkTest00436,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00436.java,58
BenchmarkTest00437,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00437.java,58
BenchmarkTest00514,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00514.java,62
BenchmarkTest00517,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00517.java,62
BenchmarkTest00592,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00592.java,90
BenchmarkTest00601,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00601.java,72
BenchmarkTest00605,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00605.java,72
BenchmarkTest00674,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00674.java,78
BenchmarkTest00675,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00675.java,61
BenchmarkTest00676,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00676.java,61
BenchmarkTest00766,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00766.java,61
BenchmarkTest00851,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00851.java,82
BenchmarkTest00925,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00925.java,56
BenchmarkTest00926,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00926.java,64
BenchmarkTest00927,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00927.java,65
BenchmarkTest00928,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00928.java,60
BenchmarkTest00929,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00929.java,75
BenchmarkTest00931,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00931.java,62
BenchmarkTest00932,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00932.java,72
BenchmarkTest00933,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00933.java,54
BenchmarkTest00934,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00934.java,74
BenchmarkTest00935,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00935.java,72
BenchmarkTest00937,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00937.java,73
BenchmarkTest00938,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00938.java,61
BenchmarkTest00939,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00939.java,73
BenchmarkTest00940,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00940.java,64
BenchmarkTest01001,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01001.java,72
BenchmarkTest01086,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01086.java,56
BenchmarkTest01092,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01092.java,58
BenchmarkTest01095,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01095.java,58
BenchmarkTest01213,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01213.java,61
BenchmarkTest01217,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01217.java,60
BenchmarkTest01218,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01218.java,60
BenchmarkTest01220,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01220.java,60
BenchmarkTest01305,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01305.java,54
BenchmarkTest01307,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01307.java,54
BenchmarkTest01309,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01309.java,53
BenchmarkTest01315,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01315.java,53
BenchmarkTest01387,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01387.java,58
BenchmarkTest01392,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01392.java,57
BenchmarkTest01393,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01393.java,57
BenchmarkTest01468,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01468.java,65
BenchmarkTest01469,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01469.java,65
BenchmarkTest01472,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01472.java,67
BenchmarkTest01629,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01629.java,55
BenchmarkTest01732,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01732.java,77
BenchmarkTest01804,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01804.java,54
BenchmarkTest01805,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01805.java,56
BenchmarkTest01808,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01808.java,55
BenchmarkTest01809,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01809.java,52
BenchmarkTest01810,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01810.java,53
BenchmarkTest01811,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01811.java,53
BenchmarkTest01812,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01812.java,54
BenchmarkTest01813,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01813.java,54
BenchmarkTest01814,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01814.java,52
BenchmarkTest01815,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01815.java,54
BenchmarkTest01816,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01816.java,54
BenchmarkTest01817,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01817.java,54
BenchmarkTest01818,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01818.java,54
BenchmarkTest01819,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01819.java,54
BenchmarkTest01820,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01820.java,54
BenchmarkTest01878,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01878.java,73
BenchmarkTest01886,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01886.java,72
BenchmarkTest01961,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01961.java,59
BenchmarkTest01965,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01965.java,59
BenchmarkTest01966,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01966.java,58
BenchmarkTest01969,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01969.java,58
BenchmarkTest02089,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02089.java,62
BenchmarkTest02172,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02172.java,55
BenchmarkTest02176,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02176.java,51
BenchmarkTest02183,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02183.java,53
BenchmarkTest02188,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02188.java,53
BenchmarkTest02271,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02271.java,58
BenchmarkTest02276,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02276.java,58
BenchmarkTest02279,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02279.java,58
BenchmarkTest02285,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02285.java,57
BenchmarkTest02353,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02353.java,68
BenchmarkTest02361,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02361.java,67
BenchmarkTest02366,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02366.java,67
BenchmarkTest02367,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02367.java,67
BenchmarkTest02368,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02368.java,67
BenchmarkTest02450,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02450.java,56
BenchmarkTest02452,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02452.java,53
BenchmarkTest02456,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02456.java,55
BenchmarkTest02538,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02538.java,55
BenchmarkTest02539,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02539.java,53
BenchmarkTest02541,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02541.java,55
BenchmarkTest02631,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02631.java,77
BenchmarkTest02633,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02633.java,78
BenchmarkTest02637,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02637.java,78
BenchmarkTest02639,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02639.java,75
BenchmarkTest02652,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02652.java,77
BenchmarkTest02657,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02657.java,77
BenchmarkTest02727,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02727.java,55
BenchmarkTest02728,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02728.java,56
BenchmarkTest02729,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02729.java,55
BenchmarkTest02730,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02730.java,55
BenchmarkTest02732,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02732.java,53
BenchmarkTest02733,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02733.java,52
BenchmarkTest02734,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02734.java,55
BenchmarkTest02735,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02735.java,55
BenchmarkTest02736,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02736.java,53
BenchmarkTest02737,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02737.java,52
BenchmarkTest02738,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02738.java,54
BenchmarkTest02739,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02739.java,54
BenchmarkTest02740,java/concatenated-sql-query,src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02740.java,54
